,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
觀光旅館營運月報表單月-彙整表 (Monthly Report on Tourist Hotel Operations in Taiwan),,,,,,,,,,,,,,,,,,
列印日期：,,2017/3/31,,資料期間：,,2017年1月至2017年1月(Data for 2017/1～2017/1),,,,,,,,,,,,
,,住用及營收概況,,,,,,各部門職工概況(No. of Employees),,,,,,,,,,
地區名稱,,客房住用數,住用率,平均房價,房租收入,餐飲收入,總營業收入,客房部,餐飲部,管理部,其他部門,員工合計,,,,,,
墾丁福華渡假飯店,458,"10,039",70.71%,"3,276","32,883,801","13,537,001","49,164,219",140,87,0,144,371,,,,,,
Howard Beach Resort Kenting,,,,,,,,,,,,,,,,,,
東方渡假酒店,112,685,19.73%,"3,895","2,667,868","2,880,108","5,581,413",27,20,2,4,53,,,,,,
Dong Fang Du Jia Jiudian Hotel,,,,,,,,,,,,,,,,,,
知本老爺大酒店,182,"3,989",70.70%,"4,725","18,847,347","11,127,264","34,670,512",47,61,43,70,221,,,,,,
Hotel Royal Chihpen Spa,,,,,,,,,,,,,,,,,,
太魯閣晶英酒店,160,"2,688",54.19%,"8,180","21,987,582","7,408,636","32,668,892",62,47,34,32,175,,,,,,
"Silks Place Hotel, Taroko",,,,,,,,,,,,,,,,,,
福容大飯店 福隆,174,"1,078",19.99%,"5,435","5,858,428","4,960,973","12,424,214",29,34,21,7,91,,,,,,
Fulong Beach Resort Hotel,,,,,,,,,,,,,,,,,,
龍谷大飯店,189,"2,071",35.35%,"2,072","4,291,401","2,959,621","7,552,794",17,9,10,12,48,,,,,,
Dragon Valley Hotel,,,,,,,,,,,,,,,,,,
阿里山賓館,35,505,46.54%,"5,106","2,578,723",0,"2,578,723",5,0,3,3,11,,,,,,
Alishan House,,,,,,,,,,,,,,,,,,
名都觀光渡假大飯店,99,633,20.63%,"2,446","1,548,220","3,459,092","5,233,844",22,34,19,0,75,,,,,,
Beau Max Resort Hotel,,,,,,,,,,,,,,,,,,
阿里山賓館(新館),102,"1,575",49.81%,"7,994","12,590,234","6,296,582","19,522,859",50,45,14,10,119,,,,,,
Alishan House,,,,,,,,,,,,,,,,,,
總計,"2,736","49,650",58.54%,"6,067","301,216,170","163,222,720","508,173,489",861,943,357,653,"2,814",,,,,,
Total,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
觀光旅館營運月報表單月-彙整表 (Monthly Report on Tourist Hotel Operations in Taiwan),,,,,,,,,,,,,,,,,,
列印日期：,2017/3/31,桃竹苗地區 TauHsiuMiao,,資料期間：,,2017年1月至2017年1月(Data for 2017/1～2017/1),,,,,,,,,,,,
,住用及營收概況,,,,,各部門職工概況(No. of Employees),,,,,,,,,,,,
旅館名稱,客房數,客房住用數,住用率,平均房價,房租收入,餐飲收入,總營業收入,客房部,餐飲部,管理部,其他部門,員工合計,,,,,,
