觀光旅館營運月報表單月-彙整表 (Monthly Report on Tourist Hotel Operations in Taiwan),,,,,,,,,,,,,,,,,,
旅館名稱,客房數,客房住用數,住用率,平均房價,房租收入,餐飲收入,總營業收入,客房部,餐飲部,管理部,其他部門,員工合計,,,,,,
Hotel Name,No. of Rooms,No. of Rooms Occupied,Occupancy Rate,Average Room Rate,Room Revenue,F & B Revenue,Total Revenue,Room Dep.,F&B Dep.,Adm. Dep.,Other Dep.,Total,,,,,,
陽明山中國麗緻大飯店,47,308,0.2114,4022,1238773,1418210,4306769,10,13,6,17,46,,,,,,
Hotel Landis China Yangmingshan,,,,,,,,,,,,,,,,,,
趣淘漫旅,198,2197,0.3579,3463,7608369,4782801,14732292,60,44,0,57,161,,,,,,
HOTEL CHAM CHAM,,,,,,,,,,,,,,,,,,
高雄圓山大飯店,107,1608,0.4848,1813,2915488,8208273,11771651,27,76,15,34,152,,,,,,
Grand Hotel Kaohsiung,,,,,,,,,,,,,,,,,,
礁溪老爺大酒店,193,4267,0.7132,6902,29450152,23261108,60289320,84,124,65,46,319,,,,,,
Hotel Royal Chiao-His,,,,,,,,,,,,,,,,,,
涵碧樓大飯店,96,2529,0.8498,11868,30013717,3344380,71492747,75,110,22,67,274,,,,,,
The Lalu Sun Moon Lake,,,,,,,,,,,,,,,,,,
雲品溫泉酒店日月潭,199,4815,0.7805,8823,42480903,23560965,70585629,111,159,62,34,366,,,,,,
Fleur De Chine Hotel,,,,,,,,,,,,,,,,,,
日月行館,92,823,0.2886,8455,6958719,5379638,12444027,25,46,18,7,96,,,,,,
Wen Wan Hotel & Resorts,,,,,,,,,,,,,,,,,,
凱撒大飯店,281,7410,0.8506,6404,47451546,14725249,65437706,107,122,19,104,352,,,,,,
Caesar Park Hotel Kenting,,,,,,,,,,,,,,,,,,
墾丁福華渡假飯店,458,9498,0.669,4449,42257227,12713399,60062978,115,72,0,126,313,,,,,,
Howard Beach Resort Kenting,,,,,,,,,,,,,,,,,,
東方渡假酒店,112,1020,0.2938,2486,2535247,2637324,5280827,27,20,1,4,52,,,,,,
Dong Fang Du Jia Jiudian Hotel,,,,,,,,,,,,,,,,,,
知本老爺大酒店,182,4369,0.7744,4032,17617457,10336858,31785069,47,69,43,71,230,,,,,,
Hotel Royal Chihpen Spa,,,,,,,,,,,,,,,,,,
太魯閣晶英酒店,160,3689,0.7438,8563,31587262,9147141,45290158,57,44,30,32,163,,,,,,
"Silks Place Hotel, Taroko",,,,,,,,,,,,,,,,,,
福容大飯店 福隆,174,5893,1.0925,2536,14946692,7228494,23079226,39,46,24,22,131,,,,,,
Fulong Beach Resort Hotel,,,,,,,,,,,,,,,,,,
龍谷大飯店,189,1931,0.3296,1820,3515013,2170682,5943116,13,9,10,12,44,,,,,,
Dragon Valley Hotel,,,,,,,,,,,,,,,,,,
阿里山賓館,35,468,0.4313,6437,3012420,0,3012420,5,0,3,3,11,,,,,,
Alishan House,,,,,,,,,,,,,,,,,,
